temperature_c,ldr_left,ldr_right,avg_light,light_diff,voltage_v,current_a,power_w,label,split
41.65,75.16,583.47,329.32,508.31,13.0853,0.21,2.748,SHADOW,validation
35.75,156.33,461.58,308.96,305.25,12.8739,0.4532,5.834,SHADOW,validation
33.14,482.35,506.98,494.67,24.63,15.8547,1.2,19.0257,NORMAL,test
67.75,944.39,957.84,951.12,13.45,14.5846,3.9548,57.6787,OVERHEAT,test
25.58,44.01,66.27,55.14,22.26,14.7896,0.2019,2.9859,LOW_LIGHT,train
53.37,776.42,752.97,764.7,23.45,9.3419,2.1515,20.099,PANEL_FAULT,train
71.84,826.93,794.22,810.58,32.71,14.0791,3.0039,42.2917,OVERHEAT,train
53.2,921,878.95,899.98,42.05,14.5019,4.0601,58.8795,NORMAL,validation
39.4,483.56,527.09,505.33,43.53,17.0452,1.5343,26.1516,NORMAL,train
29.57,66.34,70.34,68.34,4,12.589,0.2217,2.7908,LOW_LIGHT,test
32.4,174.95,141.34,158.14,33.61,15.4278,0.3429,5.2906,LOW_LIGHT,test
46.43,131.92,700.16,416.04,568.24,7.2517,1.4526,10.5336,SHADOW,validation
62.91,944.87,961.9,953.38,17.03,14.2706,3.1447,44.8764,OVERHEAT,train
29.47,40.2,32.21,36.2,7.99,12.2025,0.0669,0.8163,LOW_LIGHT,train
58.89,886.05,873.36,879.7,12.69,14.3528,2.6363,37.8391,OVERHEAT,train
38.33,64.49,554.8,309.64,490.31,8.2808,1.6896,13.9909,SHADOW,validation
37.96,127.02,130.17,128.6,3.15,14.7985,0.1123,1.6624,LOW_LIGHT,train
45.99,872.81,881.8,877.3,8.99,16.7899,3.514,58.9996,NORMAL,test
54.46,775.91,772.4,774.16,3.51,11.2304,0.5101,5.7284,PANEL_FAULT,train
47.23,783.73,761.8,772.76,21.93,18.6791,0.0816,1.524,PANEL_FAULT,train
48.8,639.53,81.78,360.66,557.75,9.9961,1.4053,14.0478,SHADOW,train
28.84,81.58,84.83,83.2,3.25,16.7364,0.2849,4.7687,LOW_LIGHT,train
82.24,877.71,885.99,881.85,8.28,13.0036,3.0458,39.6068,OVERHEAT,train
35.38,160.7,175.8,168.25,15.1,14.716,0.163,2.3982,LOW_LIGHT,train
44.41,176.23,501.39,338.81,325.16,9.0578,1.6495,14.9409,SHADOW,test
41.49,455.98,141.45,298.72,314.53,10.5935,1.7405,18.4376,SHADOW,validation
65.17,837.91,818.89,828.4,19.02,13.8889,3.5193,48.8796,OVERHEAT,test
37.58,450.12,38.11,244.12,412.01,10.8581,0.2,2.1716,SHADOW,train
53.81,824.48,807.65,816.06,16.83,16.0244,2.7555,44.155,NORMAL,train
52.25,732.16,703.18,717.67,28.98,20.6174,0.0776,1.6001,PANEL_FAULT,validation
27.57,56.5,37.68,47.09,18.82,13.2765,0.016,0.212,LOW_LIGHT,validation
30.35,71.36,65.06,68.21,6.3,14.7545,0.2279,3.362,LOW_LIGHT,train
85.49,840.28,839.54,839.91,0.74,13.378,3.9827,53.2803,OVERHEAT,validation
42.69,751.27,98.56,424.92,652.71,9.6381,1.2468,12.0168,SHADOW,train
51.39,527.79,522.82,525.31,4.97,15.006,2.7121,40.6971,NORMAL,train
41.51,537.01,513.1,525.06,23.91,16.5441,1.5501,25.6443,NORMAL,test
62.65,761.24,727.98,744.61,33.26,14.9257,2.4168,36.0724,OVERHEAT,validation
46.63,144.85,948.9,546.88,804.05,12.382,0.6462,8.0013,SHADOW,train
34.79,114.46,449.46,281.96,335,13.9968,1.7239,24.129,SHADOW,test
39.74,562.55,618.79,590.67,56.24,16.2447,1.8381,29.8588,NORMAL,validation
44.51,769.38,780.62,775,11.24,16.6185,2.3879,39.6825,NORMAL,train
46.66,697.31,722.91,710.11,25.6,20.5839,0.0855,1.7607,PANEL_FAULT,train
78.19,675.02,660.97,668,14.05,13.9749,2.9119,40.6941,OVERHEAT,validation
38,257.58,273.59,265.58,16.01,11.4791,0.8182,9.392,LOW_LIGHT,train
58.59,823.77,807.52,815.64,16.25,14.8619,2.7972,41.5712,OVERHEAT,train
47.62,524.29,547.34,535.82,23.05,15.9438,1.4132,22.5314,NORMAL,train
30.53,501.96,497.43,499.69,4.53,15.9254,1.2,19.1104,NORMAL,validation
34.8,37.32,58.59,47.96,21.27,13.0224,0.1773,2.3093,LOW_LIGHT,train
57,903.79,899.3,901.54,4.49,15.269,3.8172,58.2847,NORMAL,test
32.53,62.56,52.54,57.55,10.02,15.1682,0.1592,2.4147,LOW_LIGHT,validation
71.9,869.4,872.08,870.74,2.68,13.9,2.874,39.948,OVERHEAT,validation
37.7,123.75,129.13,126.44,5.38,12.9551,0.0515,0.6675,LOW_LIGHT,train
60.19,818.49,824.99,821.74,6.5,14.5978,3.847,56.1578,OVERHEAT,train
54.32,631.43,630.75,631.09,0.68,21.2369,0.085,1.8043,PANEL_FAULT,train
30.53,475.45,513.32,494.38,37.87,17.0135,1.2,20.4162,NORMAL,train
46.73,78.44,778.11,428.28,699.67,8.5238,1.7387,14.8205,SHADOW,test
43.32,588.9,130.08,359.49,458.82,10.2222,1.6159,16.5181,SHADOW,test
45.01,606.56,611.03,608.79,4.47,10.109,1.0214,10.3253,PANEL_FAULT,validation
47.98,660.38,678.9,669.64,18.52,15.6229,2.2361,34.9343,NORMAL,train
57,785.3,750.81,768.06,34.49,14.6102,3.7067,54.1562,NORMAL,train
50,691.42,124.86,408.14,566.56,9.6918,1.7345,16.8103,SHADOW,train
37.56,520.75,211.34,366.04,309.41,10.1624,1.0892,11.0688,SHADOW,validation
42.49,269.83,669.39,469.61,399.56,13.91,1.113,15.4815,SHADOW,train
40.28,454.15,437.97,446.06,16.18,5.1249,1.3929,7.1383,PANEL_FAULT,train
43.46,470.46,483.19,476.82,12.73,7.4387,2.6394,19.6334,PANEL_FAULT,validation
35.61,453.72,101.71,277.72,352.01,13.4609,0.9327,12.5555,SHADOW,validation
48.68,715.15,693.7,704.42,21.45,9.2307,1.9581,18.0746,PANEL_FAULT,train
29.14,66.82,48.28,57.55,18.54,11.8493,0.1116,1.3225,LOW_LIGHT,train
46.2,887.7,258.07,572.88,629.63,12.857,1.9425,24.9753,SHADOW,test
61.19,907.84,856.43,882.14,51.41,14.6154,3.5037,51.2084,OVERHEAT,train
31.02,506.27,526.06,516.16,19.79,15.8138,1.2,18.9766,NORMAL,train
49.48,707.53,682.48,695,25.05,15.2289,2.8256,43.0311,NORMAL,train
76.08,830.87,779.79,805.33,51.08,14.1512,3.4163,48.344,OVERHEAT,train
40.48,569.45,578.02,573.74,8.57,15.4929,2.4778,38.3884,NORMAL,train
45.96,742.17,779.75,760.96,37.58,13.5433,1.7938,24.2935,PANEL_FAULT,train
43.57,937.29,100.4,518.84,836.89,10.6346,0.33,3.5099,SHADOW,train
36.57,203.87,451.65,327.76,247.78,11.0645,2.1336,23.6071,SHADOW,test
28.3,441.8,450.41,446.11,8.61,20.5402,0.0934,1.9193,PANEL_FAULT,validation
50,944.61,51.62,498.12,892.99,11.0576,1.5384,17.0107,SHADOW,train
52.72,602.47,629.67,616.07,27.2,14.4752,2.2941,33.207,NORMAL,train
52.72,792.87,842.63,817.75,49.76,0.5941,5.0725,3.0136,PANEL_FAULT,validation
63,846.33,864.86,855.6,18.53,14.0589,2.9855,41.9721,OVERHEAT,train
29.99,130.87,448.71,289.79,317.84,11.5924,0.3933,4.5599,SHADOW,train
33.48,10.53,41.26,25.9,30.73,12.2147,0.0429,0.524,LOW_LIGHT,test
37.59,94.63,486.49,290.56,391.86,13.3536,1.4282,19.0722,SHADOW,train
32.52,35.7,42.25,38.98,6.55,15.1616,0.1477,2.2397,LOW_LIGHT,train
51.87,527.34,533.12,530.23,5.78,19.4457,0.0666,1.2957,PANEL_FAULT,train
33.7,194.25,449.02,321.63,254.77,9.7718,2.1283,20.7969,SHADOW,validation
42.97,238.4,656.75,447.58,418.35,9.8024,1.72,16.8598,SHADOW,train
46.82,513.13,476.21,494.67,36.92,3.1108,3.8791,12.067,PANEL_FAULT,validation
52.45,791.14,758.9,775.02,32.24,14.4016,2.0206,29.0995,NORMAL,train
63.93,774.74,757.04,765.89,17.7,14.694,2.23,32.7674,OVERHEAT,train
42.93,569.52,38.69,304.1,530.83,12.6963,0.3354,4.2582,SHADOW,train
44.06,687.49,677.31,682.4,10.18,15.5529,2.1252,33.0533,NORMAL,train
28.95,78.87,87.81,83.34,8.94,15.1201,0.1074,1.6235,LOW_LIGHT,train
86.78,932.23,975.12,953.68,42.89,13.0502,4.1156,53.7102,OVERHEAT,validation
46.76,773.02,694.79,733.9,78.23,16.8529,2.8593,48.1867,NORMAL,train
38,212.06,166.05,189.06,46.01,14.4416,0.5849,8.4474,LOW_LIGHT,train
50,294.54,781.71,538.12,487.17,10.4037,2.3271,24.2105,SHADOW,train
27.45,89.63,88.74,89.18,0.89,13.1518,0.3147,4.1394,LOW_LIGHT,train
47.28,713.24,322.21,517.72,391.03,7.8133,2.0193,15.7778,SHADOW,train
34.68,123.02,133.54,128.28,10.52,12.5866,0.0445,0.5595,LOW_LIGHT,test
35.59,70.82,459.22,265.02,388.4,12.5932,1.103,13.89,SHADOW,train
67.02,785.18,743.1,764.14,42.08,14.4698,2.6497,38.3404,OVERHEAT,test
38.68,522.37,510.87,516.62,11.5,6.1559,2.0947,12.8946,PANEL_FAULT,test
57,728.42,734.21,731.32,5.79,19.3054,0.0353,0.6807,PANEL_FAULT,test
60.54,896.3,867.37,881.84,28.93,14.4002,3.9784,57.2898,OVERHEAT,train
26.42,31.27,455.55,243.41,424.28,12.6008,1.2518,15.7739,SHADOW,train
39.14,483.65,513,498.32,29.35,17.2449,1.7133,29.5451,NORMAL,validation
87.12,855.76,847.34,851.55,8.42,12.4905,4.1696,52.0802,OVERHEAT,train
38,147.69,113.19,130.44,34.5,14.8084,0.0661,0.9789,LOW_LIGHT,train
29.8,460.76,144.99,302.88,315.77,10.1178,0.4771,4.8274,SHADOW,train
45.23,561.26,553.82,557.54,7.44,16.5632,2.1186,35.091,NORMAL,train
44.54,540.98,535.72,538.35,5.26,18.918,0.0623,1.1778,PANEL_FAULT,validation
38,182.12,184.56,183.34,2.44,13.1705,0.5242,6.9037,LOW_LIGHT,validation
39.35,533.47,507.99,520.73,25.48,19.9565,0.0521,1.0388,PANEL_FAULT,train
64.09,772.78,789.58,781.18,16.8,14.59,3.3251,48.5138,OVERHEAT,train
50.76,886.28,880.88,883.58,5.4,14.4404,3.581,51.711,NORMAL,train
38,181.74,154.19,167.96,27.55,14.2011,0.21,2.9816,LOW_LIGHT,train
64.98,946.19,940.6,943.4,5.59,14.7814,2.9422,43.4893,OVERHEAT,validation
37.76,713.46,187.53,450.5,525.93,8.0742,1.1449,9.2445,SHADOW,test
29.32,79.1,93.54,86.32,14.44,13.3,0.2634,3.5033,LOW_LIGHT,train
34.18,105.71,126.94,116.32,21.23,12.3762,0.3511,4.3456,LOW_LIGHT,validation
52.03,595.1,579.66,587.38,15.44,2.9903,4.4254,13.2332,PANEL_FAULT,validation
48.55,686.51,714.77,700.64,28.26,0.2397,5.4483,1.3062,PANEL_FAULT,validation
46.29,791.68,791.55,791.62,0.13,15.8101,3.2288,51.0481,NORMAL,test
31.46,24.32,50.36,37.34,26.04,13.7481,0.0534,0.7344,LOW_LIGHT,test
44.68,605.6,627.36,616.48,21.76,14.9208,1.5924,23.7599,NORMAL,validation
30.67,54.87,61.05,57.96,6.18,12.8799,0.1268,1.633,LOW_LIGHT,train
36.77,115.86,121.84,118.85,5.98,13.6317,0.032,0.4366,LOW_LIGHT,train
69,669.91,650.75,660.33,19.16,14.3184,2.8792,41.2258,OVERHEAT,validation
47.88,770.12,775.77,772.94,5.65,6.5257,1.5682,10.2338,PANEL_FAULT,train
42.3,854.69,343.51,599.1,511.18,12.0263,0.5583,6.7145,SHADOW,train
50.36,765.08,770.04,767.56,4.96,14.7495,3.6221,53.424,NORMAL,train
75.24,884.56,844.48,864.52,40.08,13.435,4.3157,57.9818,OVERHEAT,train
40.46,486.39,511.28,498.83,24.89,15.3185,1.4768,22.6229,NORMAL,train
44.81,786.91,206.53,496.72,580.38,11.7368,0.6225,7.3058,SHADOW,train
26.43,56.23,51,53.61,5.23,15.7093,0.1701,2.6727,LOW_LIGHT,train
72.19,792.27,777.35,784.81,14.92,14.0556,3.7641,52.9069,OVERHEAT,train
29.92,52.01,47.65,49.83,4.36,14.1585,0.1543,2.1852,LOW_LIGHT,train
35.09,454.36,182.56,318.46,271.8,9.6823,0.7149,6.9214,SHADOW,train
47.92,765,288.94,526.97,476.06,7.2494,1.9306,13.9956,SHADOW,train
51.96,787.76,814.74,801.25,26.98,14.7424,3.0283,44.6449,NORMAL,train
52.48,918.74,910.65,914.7,8.09,16.3001,2.8947,47.1837,NORMAL,validation
46.12,576.37,604.42,590.4,28.05,9.0029,1.7466,15.7248,PANEL_FAULT,test
47.77,861.82,302.16,581.99,559.66,9.8225,0.4775,4.6899,SHADOW,validation
58.12,809.77,783.18,796.47,26.59,15.2777,2.6256,40.1125,OVERHEAT,validation
46.4,786.81,830.78,808.8,43.97,8.2984,0.4383,3.6372,PANEL_FAULT,train
49.63,971.32,959.44,965.38,11.88,14.9753,4.0345,60.4182,NORMAL,train
44.46,883.11,289.26,586.18,593.85,11.1522,1.9727,21.9996,SHADOW,train
33.98,455.19,166.11,310.65,289.08,13.5591,0.7551,10.2379,SHADOW,test
32.09,514.67,502.98,508.82,11.69,15.914,1.2,19.0967,NORMAL,train
33.37,328.24,302.06,315.15,26.18,11.9515,1.1574,13.8324,LOW_LIGHT,train
46.47,535.43,537.35,536.39,1.92,15.8734,2.3276,36.9467,NORMAL,train
40.84,510.2,481.24,495.72,28.96,16.812,1.4167,23.818,NORMAL,train
46.22,545.55,551.78,548.66,6.23,13.359,1.7272,23.0731,PANEL_FAULT,train
47.95,589.45,529.74,559.6,59.71,15.0893,2.1173,31.9482,NORMAL,train
47.56,526.76,518.84,522.8,7.92,6.146,2.4119,14.8236,PANEL_FAULT,train
38,122.93,128.04,125.48,5.11,15.431,0.2745,4.236,LOW_LIGHT,train
72.13,709.21,718.03,713.62,8.82,13.7655,2.5927,35.6898,OVERHEAT,test
38,134.48,134.5,134.49,0.02,16.3841,0.1407,2.3046,LOW_LIGHT,train
63.13,955.5,886.34,920.92,69.16,14.1235,3.3986,47.9998,OVERHEAT,train
57.58,498.3,500.28,499.29,1.98,4.8948,3.3942,16.6138,PANEL_FAULT,train
75.93,882.96,881.04,882,1.92,5.8331,4.1982,24.4887,PANEL_FAULT,train
32.49,113.83,127.13,120.48,13.3,16.8861,0.1899,3.2073,LOW_LIGHT,train
41.71,509.31,472.45,490.88,36.86,15.8925,1.3301,21.1382,NORMAL,train
52.17,913.99,895.32,904.66,18.67,15.6889,3.8009,59.6314,NORMAL,test
47.9,587.36,603.17,595.26,15.81,13.6173,2.4926,33.9422,PANEL_FAULT,train
28.95,104.5,99.51,102,4.99,16.3697,0.0508,0.8324,LOW_LIGHT,train
33.01,10.86,11.01,10.93,0.15,12.3032,0.0509,0.6263,LOW_LIGHT,train
41.31,486.94,479.86,483.4,7.08,12.3616,2.3705,29.3036,PANEL_FAULT,train
40.92,596.36,81.62,338.99,514.74,11.4383,1.1193,12.8027,SHADOW,test
46.61,674.02,678.91,676.46,4.89,16.288,2.0824,33.9182,NORMAL,train
53.81,584.74,576.41,580.58,8.33,11.1661,1.2522,13.9828,PANEL_FAULT,train
47.67,500.43,487.02,493.73,13.41,14.7661,1.9583,28.9167,NORMAL,test
28.78,75.23,45.51,60.37,29.72,15.3067,0.0241,0.3693,LOW_LIGHT,validation
65.14,831.23,804.54,817.88,26.69,14.8913,2.4619,36.6615,OVERHEAT,train
44.86,457.24,515.41,486.32,58.17,15.6532,1.4692,22.9985,NORMAL,test
63.91,799.51,796.75,798.13,2.76,14.4494,3.3866,48.9344,OVERHEAT,train
26.77,43.41,34.95,39.18,8.46,16.8138,0.1352,2.2725,LOW_LIGHT,train
71.68,860.17,903.54,881.86,43.37,13.6657,2.7333,37.353,OVERHEAT,train
42.3,174.4,588.55,381.48,414.15,8.6635,2.0402,17.6754,SHADOW,train
33.5,148.67,150.78,149.72,2.11,14.6317,0.4809,7.036,LOW_LIGHT,train
50.15,801.28,798.72,800,2.56,15.9487,4.112,65.5803,NORMAL,test
33.51,168.79,165.71,167.25,3.08,15.6241,0.3432,5.3617,LOW_LIGHT,train
61.08,753.8,751.96,752.88,1.84,15.3067,3.1497,48.2116,OVERHEAT,test
34.45,103.35,457.41,280.38,354.06,9.9083,0.8489,8.411,SHADOW,train
37.87,483.83,191.21,337.52,292.62,12.7539,0.481,6.1341,SHADOW,train
41.07,780.01,76.8,428.4,703.21,9.5969,0.8813,8.4577,SHADOW,validation
49.78,749.73,251.92,500.82,497.81,7,1.447,10.1288,SHADOW,test
49.88,651.14,708.39,679.76,57.25,14.7246,2.247,33.0865,NORMAL,train
55.64,747.48,769.87,758.68,22.39,1.1025,5.7277,6.3145,PANEL_FAULT,test
42.29,500.25,525.17,512.71,24.92,15.3034,1.8282,27.9776,NORMAL,train
36.79,510.95,483.54,497.25,27.41,17.2903,1.2,20.7484,NORMAL,test
45.01,759.82,200.55,480.19,559.27,13.6076,1.1203,15.2445,SHADOW,test
65.66,797.27,762.99,780.13,34.28,14.4289,3.1794,45.875,OVERHEAT,validation
40.52,525.76,192.21,358.98,333.55,8.9771,1.631,14.6414,SHADOW,validation
87.28,986.44,966.42,976.43,20.02,12.6378,3.0099,38.0387,OVERHEAT,train
33.53,508.83,477.02,492.92,31.81,16.372,1.2,19.6464,NORMAL,train
61.45,754.9,763.95,759.42,9.05,15.1544,2.3063,34.9504,OVERHEAT,validation
34.76,162.85,165.44,164.14,2.59,16.0254,0.357,5.7211,LOW_LIGHT,train
72.97,791.13,788.7,789.92,2.43,14.3901,3.174,45.6744,OVERHEAT,train
49.14,640.39,656.23,648.31,15.84,20.0841,0.0306,0.6155,PANEL_FAULT,validation
74.3,916.1,902.95,909.53,13.15,14.3463,3.6882,52.9118,OVERHEAT,train
42.78,134.76,489.95,312.36,355.19,13.9205,1.4987,20.8631,SHADOW,train
44.43,135.66,867.26,501.46,731.6,11.583,1.5871,18.3838,SHADOW,train
36.58,133.48,163.83,148.66,30.35,14.2244,0.4193,5.9645,LOW_LIGHT,validation
44.25,196.02,916.45,556.24,720.43,10.427,1.7932,18.6976,SHADOW,test
35.46,109.77,112.83,111.3,3.06,13.5142,0.1802,2.4348,LOW_LIGHT,train
44.12,425.88,972.18,699.03,546.3,9.679,1.6267,15.7443,SHADOW,train
46.34,452.31,427.38,439.85,24.93,7.7922,2.7715,21.5962,PANEL_FAULT,train
40.24,619.49,614.89,617.19,4.6,7.095,0.5632,3.9959,PANEL_FAULT,train
75.2,945.22,915.87,930.54,29.35,13.3898,3.3326,44.6226,OVERHEAT,train
36.5,490.34,540.19,515.26,49.85,17.3494,1.2,20.8193,NORMAL,train
35.63,169.19,175.52,172.36,6.33,12.8914,0.7083,9.1304,LOW_LIGHT,train
54.81,922.86,932.47,927.66,9.61,15.667,2.6465,41.4627,NORMAL,train
31.26,56.69,82.63,69.66,25.94,14.9213,0.2654,3.9594,LOW_LIGHT,validation
52.03,758.81,775.58,767.2,16.77,15.4384,2.264,34.9527,NORMAL,train
31.24,47.57,40.93,44.25,6.64,12.6483,0.1774,2.2437,LOW_LIGHT,validation
46.79,503.13,509.36,506.24,6.23,15.3306,1.7185,26.3456,NORMAL,train
41.29,217.93,744.61,481.27,526.68,12.156,1.527,18.5626,SHADOW,train
31.04,130.44,452.7,291.57,322.26,10.3489,0.6233,6.4509,SHADOW,train
82.55,856.6,828.51,842.56,28.09,13.5028,3.8688,52.2403,OVERHEAT,test
44.26,942.43,272.3,607.36,670.13,13.1201,1.2536,16.4479,SHADOW,train
27.68,0,11.81,5.9,11.81,13.9533,0.0402,0.5611,LOW_LIGHT,train
38.9,482.28,485.67,483.98,3.39,2.919,5.6066,16.3654,PANEL_FAULT,train
65.45,937.98,900.95,919.46,37.03,15.0159,3.7719,56.6388,OVERHEAT,test
28.92,454.89,71.09,262.99,383.8,12.8207,1.3789,17.6787,SHADOW,train
50.35,840.02,823.92,831.97,16.1,15.6105,2.8829,45.0041,NORMAL,validation
43.95,729.49,85.78,407.64,643.71,11.1091,0.7335,8.149,SHADOW,train
55.31,796.97,799.86,798.42,2.89,20.1438,0.0177,0.3573,PANEL_FAULT,train
39.22,595.69,610.73,603.21,15.04,1.5895,5.0779,8.0714,PANEL_FAULT,validation
44.35,98.23,622.36,360.3,524.13,13.424,0.2124,2.8508,SHADOW,validation
35.26,242.89,200.25,221.57,42.64,15.7346,0.3557,5.5975,LOW_LIGHT,train
81.02,862.51,871.58,867.04,9.07,13.229,3.6069,47.7159,OVERHEAT,train
47.12,448.81,450.78,449.79,1.97,10.6591,0.6392,6.8133,PANEL_FAULT,train
35.31,450.86,180.1,315.48,270.76,13.5447,2.0219,27.3866,SHADOW,train
49.89,986.24,968.34,977.29,17.9,16.5947,3.5496,58.905,NORMAL,train
62.56,803.95,799.19,801.57,4.76,14.4161,3.2632,47.043,OVERHEAT,train
45.98,252.44,814.82,533.63,562.38,11.402,0.3191,3.6381,SHADOW,train
42.15,508.17,512.88,510.52,4.71,12.1112,2.8157,34.1011,PANEL_FAULT,train
45.38,827.47,141.03,484.25,686.44,9.6062,0.6427,6.1741,SHADOW,train
69.89,741.41,753.69,747.55,12.28,14.4202,3.0909,44.5716,OVERHEAT,train
37.15,504.69,510.58,507.63,5.89,15.5566,1.2,18.668,NORMAL,train
48.28,659.11,647.28,653.19,11.83,10.3187,2.1003,21.6725,PANEL_FAULT,test
42.31,610.46,585.2,597.83,25.26,16.3779,1.7942,29.385,NORMAL,train
41.18,501.87,504.83,503.35,2.96,16.2095,1.2358,20.0324,NORMAL,validation
50.31,792.72,791.5,792.11,1.22,7.7062,2.0381,15.7059,PANEL_FAULT,train
38.55,497.34,492.19,494.76,5.15,17.0714,1.5092,25.7636,NORMAL,train
66.1,840.29,802.26,821.28,38.03,14.7346,2.877,42.3916,OVERHEAT,test
77.96,877.33,856.76,867.04,20.57,13.5612,2.989,40.5346,OVERHEAT,validation
59.56,899.67,891.6,895.64,8.07,15.3131,4.228,64.7436,OVERHEAT,train
38.17,41.45,458.45,249.95,417,9.3401,0.478,4.4648,SHADOW,train
62.28,811.92,813.64,812.78,1.72,14.9312,2.8301,42.2568,OVERHEAT,test
39.83,255.81,721.38,488.6,465.57,8.0624,0.2539,2.047,SHADOW,train
37.52,527.03,461.34,494.18,65.69,16.9467,1.4011,23.7439,NORMAL,train
45.9,726.05,157.4,441.72,568.65,9.3403,1.7397,16.2493,SHADOW,train
39.86,471.11,520.28,495.69,49.17,15.6069,1.2,18.7283,NORMAL,train
50.82,774.19,762.41,768.3,11.78,15.6426,2.1926,34.2974,NORMAL,train
85.22,931.43,861.93,896.68,69.5,12.5871,4.4089,55.4954,OVERHEAT,validation
68.67,675.91,652.88,664.4,23.03,14.6441,3.3181,48.5909,OVERHEAT,test
36.32,452.24,37.61,244.93,414.63,9.4963,0.3877,3.6813,SHADOW,train
32.7,83.84,88.9,86.37,5.06,16.41,0.1999,3.2807,LOW_LIGHT,train
47.36,513.04,524.13,518.59,11.09,14.6107,2.0401,29.8073,NORMAL,train
29.65,87.71,83.67,85.69,4.04,16.8484,0.0977,1.6464,LOW_LIGHT,train
43.48,610.3,630.73,620.52,20.43,10.5523,1.9235,20.2971,PANEL_FAULT,train
47.78,66.39,806.53,436.46,740.14,10.6439,1.2036,12.8107,SHADOW,train
26.28,0,35.21,17.61,35.21,17.1186,0.01,0.1712,LOW_LIGHT,train
77.76,873.29,861.99,867.64,11.3,13.0479,3.2637,42.5839,OVERHEAT,train
34.17,119.65,104.8,112.22,14.85,15.2398,0.1129,1.7211,LOW_LIGHT,train
41.86,541.71,557.88,549.8,16.17,1.5404,5.7408,8.8435,PANEL_FAULT,train
35.92,57.22,448.13,252.68,390.91,13.4562,1.2859,17.303,SHADOW,validation
23.75,55.16,49.69,52.42,5.47,14.5433,0.0561,0.8156,LOW_LIGHT,test
40.47,501.83,504.51,503.17,2.68,15.2651,1.2,18.3181,NORMAL,train
54.76,751.46,739.36,745.41,12.1,15.8195,2.976,47.0781,NORMAL,test
86.46,911.58,890.66,901.12,20.92,12.4777,3.9709,49.5475,OVERHEAT,train
65.04,896.55,888.7,892.62,7.85,14.9583,3.5022,52.3876,OVERHEAT,train
50.19,618.28,607.06,612.67,11.22,10.2042,1.5367,15.6811,PANEL_FAULT,train
47.96,653.01,649.73,651.37,3.28,15.811,2.0782,32.859,NORMAL,train
64.81,914.84,909.58,912.21,5.26,14.6591,3.8615,56.606,OVERHEAT,test
44.98,506.06,503.33,504.7,2.73,21.3485,0.0741,1.5812,PANEL_FAULT,test
43.88,75.8,840.49,458.14,764.69,13.748,1.0452,14.37,SHADOW,train
48.03,680.73,652.85,666.79,27.88,16.5164,2.086,34.4531,NORMAL,validation
45.74,195.01,748.25,471.63,553.24,7.5927,1.7541,13.3186,SHADOW,validation
77.98,714.58,724.1,719.34,9.52,13.2365,2.5557,33.829,OVERHEAT,test
25.03,15.3,17.08,16.19,1.78,12.2029,0.0144,0.1754,LOW_LIGHT,train
28.34,100.83,70.31,85.57,30.52,13.5681,0.0683,0.927,LOW_LIGHT,train
72.64,708.59,726.88,717.74,18.29,14.5263,3.2084,46.6066,OVERHEAT,validation
49.12,865.61,83.43,474.52,782.18,7,1.0854,7.5977,SHADOW,validation
57,849.56,836.22,842.89,13.34,10.2955,2.5553,26.3075,PANEL_FAULT,train
36.83,522.48,503.04,512.76,19.44,17.5991,1.2191,21.4548,NORMAL,train
61.56,767.35,769.28,768.32,1.93,15.2029,2.4601,37.4012,OVERHEAT,test
59,656.56,663.03,659.8,6.47,14.9687,2.7023,40.4505,OVERHEAT,train
31.14,444.8,85.42,265.11,359.38,10.782,0.5621,6.0603,SHADOW,train
52.86,903.84,959.54,931.69,55.7,16.086,3.4966,56.2467,NORMAL,train
40.84,461,444.66,452.83,16.34,13.7639,2.1283,29.2939,PANEL_FAULT,test
89.01,787.25,791.12,789.18,3.87,13.1578,3.5545,46.769,OVERHEAT,train
71.79,848.43,847.04,847.73,1.39,14.1834,4.2958,60.9287,OVERHEAT,train
42.06,497.18,101.52,299.35,395.66,7.7425,1.2261,9.4932,SHADOW,train
40.55,159.95,564.33,362.14,404.38,11.6294,0.336,3.9074,SHADOW,train
53.15,840.75,762.91,801.83,77.84,14.3282,2.05,29.3731,NORMAL,train
37.08,604.53,74.53,339.53,530,9.4134,1.6617,15.6422,SHADOW,test
33.91,32.53,26.7,29.62,5.83,14.9088,0.0609,0.9072,LOW_LIGHT,train
35.92,503.41,512.95,508.18,9.54,16.0071,1.2,19.2085,NORMAL,train
77.94,856.97,816.02,836.5,40.95,13.507,2.8432,38.4035,OVERHEAT,test
50.53,714.99,724.43,719.71,9.44,18.8311,0.0729,1.3724,PANEL_FAULT,test
47.84,626.91,661.9,644.4,34.99,2.5871,5.685,14.7075,PANEL_FAULT,train
58.2,761.04,785.61,773.32,24.57,15.5599,2.5951,40.3797,OVERHEAT,test
37.27,163.27,176.51,169.89,13.24,13.3427,0.1265,1.6875,LOW_LIGHT,train
29.26,522.79,507.53,515.16,15.26,16.3759,1.2,19.6511,NORMAL,train
45.31,89.26,808.76,449.01,719.5,9.9856,0.4657,4.65,SHADOW,train
46.88,706.85,706.7,706.78,0.15,9.3295,1.962,18.3043,PANEL_FAULT,train
86.42,855.61,918.7,887.16,63.09,13.3257,3.1345,41.7696,OVERHEAT,test
33.25,605.33,216.97,411.15,388.36,9.9243,0.5733,5.6894,SHADOW,train
